ID,RemoteFrame,DLC,Payload,TimeDiff
0x440,0,8,ff500000ff900900,252
0x545,0,8,d817008c38003900,225
0x2b0,0,5,150000079affffff,1847
0x165,0,8,0fe87f0000000a92,212
0x4b0,0,8,0000000000000000,240
0x164,0,8,0008000000000c04,243
0x4f0,0,8,0000600000ced204,3514
0x43f,0,8,105060ff4b900900,297
0x2a0,0,8,c200609ddb0cba02,236
0x5a2,1,0,ffffffffffffffff,67904
0x165,0,8,10e87f0000000186,1060
0x350,0,8,052024797b000003,1492
0x4f2,0,8,00007038000000b3,2616
0x43f,0,8,105060ff4b800900,228
0x153,0,8,008010ff00ff008e,231
0x1f1,0,8,0000000000000000,254
0x34,0,8,0000000000000000,253
0x80,0,8,0017e80a211a2125,234
0x81,0,8,7f84600000000035,241
0x18f,0,8,0029210000450000,249
0x260,0,8,05210030ff93651f,478
0x316,0,8,0521e80a211a007f,489
0x370,0,8,ff200080ff000064,510
0x59b,0,8,0000000000000088,1060
0x4b0,0,8,0000000000000000,1345
0x153,0,8,008010ff00ff008e,641
0x4f0,0,8,0000680000ced204,4128
0x43f,0,8,105060ff4b840900,218
0x153,0,8,008010ff00ff109e,236
0x220,0,8,ea03fd030c004110,243
0x80,0,8,0017e80a211a2116,242
0x81,0,8,7f84600000000026,248
0x18f,0,8,0029210000450000,242
0x260,0,8,05210030ff93652e,233
0x2a0,0,8,c200609ddb0cba02,236
0x316,0,8,0521e80a211a007f,251
0x329,0,8,40a77f8c11300010,236
0x370,0,8,ff200080ff000028,243
0x440,0,8,ffa00000ff880900,246
0x510,0,8,0000000000000000,253
0x545,0,8,d80f008c36003a00,239
0x4b1,0,8,0001000000000001,2023
0x164,0,8,000800000000050d,249
0x164,1,0,ffffffffffffffff,96
0x164,0,8,000800000000050d,311
0x165,0,8,10e87f0000000384,188
0x2b0,0,5,1600000733ffffff,187
0x350,0,8,052034797b000013,1126
0x4f2,0,8,00007038000000b4,2513
0x316,0,8,0521e80a211a007f,208
0x153,0,8,008010ff00ff20ae,238
0x18f,0,8,0029210000450000,248
0x80,0,8,0017e80a211a2107,239
0x81,0,8,7f84600000000017,253
0x159,0,8,db2db51702cba42d,199
0x1f1,0,8,0000000000000000,36
0x220,0,8,e803050409003f10,248
0x260,0,8,05210030ff93653d,246
0x2a0,0,8,6200609ddb0cba02,254
0x329,0,8,40a77f8c11300010,281
0x370,0,8,ff200080ff0000ec,253
0x382,0,8,40fe0f0000000000,268
0x43f,0,8,105060ff4b880900,250
0x440,0,8,fff00000ff900900,248
0x545,0,8,d80f008b35003900,228
0x4b0,0,8,0000000000000000,1755
0x164,0,8,000800000000060e,243
0x2b0,0,5,1600000744ffffff,331
0x165,0,8,10e87f0000000483,217
0x1f1,1,0,ffffffffffffffff,89
0x1f1,0,8,0000000000000000,272
0x4f0,0,8,00006a0000ced204,3642
0x153,0,8,008010ff00ff30be,210
0x220,0,8,e80304040c003d10,240
0x260,0,8,05210030ff936500,238
0x80,0,8,0017e80a211a21f8,234
0x81,0,8,7f84600000000008,246
0x18f,0,8,0029210000450000,241
0x2a0,0,8,0200609ddb0cba02,227
0x316,0,8,0521e80a211a007f,231
0x329,0,8,40a77f8c11300010,262
0x370,0,8,ff200080ff0000a0,256
0x43f,0,8,105060ff4b8c0900,255
0x440,0,8,ff000000ff940900,252
0x545,0,8,d80f008c34003600,234
0x4b1,0,8,0001000000000001,2134
0x164,0,8,000800000000070f,225
0x2b0,0,5,1600000755ffffff,380
0x165,0,8,10e87f0000000582,220
0x220,1,0,ffffffffffffffff,409
0x220,0,8,e80304040c003d10,243
0x2c0,0,8,3d00000000000000,250
0x350,0,8,052044797b000063,496
0x153,0,8,008010ff00ff40ce,2719
0x1f1,0,8,0000000000000000,219
0x220,0,8,eb03fe0309003b10,232
0x260,0,8,05210030ff93651f,237
0x80,0,8,0017ca0a211a21e9,234
0x81,0,8,7f846000000000f9,238
0x18f,0,8,0029210000450000,248
0x2a0,0,8,a200609ddb0cba02,234
0x316,0,8,0521ca0a211a007f,236
0x329,0,8,40a77f8c11300010,226
0x4b0,0,8,0000000000000000,45349
0x5a2,1,0,ffffffffffffffff,3406
0x5a2,0,4,2500a501ffffffff,161
0x153,0,8,008010ff00ff901e,1544
0x220,0,8,ea03fa0309003b10,209
0x43f,0,8,105060ff4b980900,361
0x80,0,8,0017ec0a201a207e,738
0x260,0,8,05200030ff935d28,739
0x440,0,8,ffa00000ff9c0900,740
0x51a,0,8,0003000000000000,1052
0x4b1,0,8,0001000000000001,1277
0x164,0,8,0008000000000d05,228
0x5e4,0,3,000200ffffffffff,884
0x350,0,8,052074797b000053,1629
0x153,1,0,ffffffffffffffff,927
0x153,0,8,008010ff00ff901e,234
0x153,0,8,008010ff00ffa02e,1083
0x1f1,0,8,0000000000000000,221
0x220,0,8,e90301040c003b10,235
0x316,0,8,0520ec0a201a007f,237
0x2a0,0,8,6200609ddb0cba02,236
0x81,0,8,7f8460000000009f,487
0x18f,0,8,0029200000450000,422
0x329,0,8,85a77f8c112f0010,472
0x382,0,8,40fe0f0000000000,502
0x440,0,8,fff00000ffa00900,490
0x4f2,0,8,00008038000000b8,238
0x545,0,8,d80f008c30003000,491
0x4b0,0,8,0000000000000000,990
0x164,0,8,0008000000000e06,230
0x2b0,0,5,16000007ccffffff,1015
0x165,0,8,0ee87f0000000c95,216
0x164,1,0,ffffffffffffffff,2547
0x164,0,8,0008000000000e06,234
0x153,0,8,008010ff00ffb03e,706
0x220,0,8,e803070409003b10,218
0x4f0,0,8,0000720000ced204,303
0x43f,0,8,105060ff4ba00900,246
0x370,0,8,ff200080ff0000a0,243
0x440,0,8,ff000000ffa40900,241
0x510,0,8,0000000000000000,255
0x2a0,0,8,0200609ddb0cba02,235
0x316,0,8,0520ec0a201a007f,237
0x80,0,8,0017ec0a201a2050,242
0x81,0,8,7f84600000000080,260
0x18f,0,8,0029200000450000,254
0x260,0,8,05200030ff935d0a,240
0x545,0,8,d80f008c30003000,472
0x4b1,0,8,0001000000000001,1584
0x164,0,8,0008000000000f07,228
0x2b0,0,5,130000078dffffff,1112
0x165,0,8,0ee87f0000000d94,210
0x350,0,8,052084797b0000a3,1316
0x1f1,1,0,ffffffffffffffff,1507
0x1f1,0,8,0000000000000000,246
0x153,0,8,008010ff00ffc04e,309
0x1f1,0,8,0000000000000000,256
0x220,0,8,ea03040409003b10,238
0x4f2,0,8,00008038000000b9,230
0x316,0,8,0520e00a201a007f,232
0x329,0,8,85a77f8c112f0010,228
0x18f,0,8,0029200000450000,243
0x80,0,8,0017e00a201a2001,240
0x81,0,8,7f84600000000071,241
0x260,0,8,05200030ff935d19,257
0x2a0,0,8,a200609ddb0cba02,214
0x370,0,8,ff200080ff000064,243
0x382,0,8,40fe0f0000000004,243
0x43f,0,8,105060ff4ba00900,236
0x440,0,8,ff500000ffa40900,247
0x545,0,8,d80f008c31003400,235
0x4b0,0,8,0000000000000000,1422
0x164,0,8,0008000000000008,227
0x2b0,0,5,15000007deffffff,1130
0x165,0,8,0df87f0000000e84,213
0x220,1,0,ffffffffffffffff,3186
0x220,0,8,ea03040409003b10,234
0x153,0,8,008010ff00ffd05e,237
0x220,0,8,ee03fe0309003b10,242
0x4f0,0,8,0000740000ced204,256
0x370,0,8,ff200080ff000028,251
0x316,0,8,0520b20a201a007f,240
0x18f,0,8,0029200000450000,248
0x80,0,8,0017b20a201a2002,243
0x81,0,8,7f84600000000062,238
0x260,0,8,05200030ff935d28,232
0x2a0,0,8,c200609ddb0cba02,239
0x329,0,8,d7a77f8c112f0010,234
0x43f,0,8,105060ff4ba00900,241
0x440,0,8,ffa00000ffa40900,240
0x545,0,8,d80f008b31003400,238
0x4b1,0,8,0001000000000001,1624
0x164,0,8,0008000000000109,236
0x2b0,0,5,16000007ffffffff,1222
0x153,0,8,008010ff00ff40ce,55656
0x43f,0,8,105060ff4b980900,1461
0x316,0,8,0521cc0a201a007f,218
0x81,0,8,7f84600000000008,760
0x260,0,8,05200030ff935d0a,863
0x440,0,8,ff000000ff9c0900,755
0x690,0,8,03000120a0002408,1112
0x5e4,0,3,000200ffffffffff,2071
0x165,0,8,0df87f000000058f,250
0x350,0,8,0520c4797b0000e3,1428
0x153,0,8,008010ff00ff50de,1415
0x1f1,0,8,0000000000000000,223
0x220,0,8,eb0305040c003c10,238
0x4f2,0,8,00009038000000bd,831
0x316,0,8,0521d00a211a007f,478
0x18f,0,8,0029210000450000,996
0x164,0,8,000800000000070f,872
0x440,0,8,ff500000ff9c0900,764
0x164,0,8,0008000000000800,1023
0x2b0,0,5,1500000756ffffff,1798
0x165,0,8,0df87f000000068c,210
0x153,0,8,008010ff00ff60ee,2703
0x220,0,8,ec0300040c003910,206
0x4f0,0,8,00007c0000ced204,1054
0x43f,0,8,105060ff4b980900,243
0x370,0,8,ff200080ff000028,245
0x440,0,8,ffa00000ff980900,244
0x2a0,0,8,c200609ddb0cba02,475
0x18f,0,8,0029210000450000,741
0x510,0,8,0000000000000000,1130
0x4b1,0,8,0001000000000001,717
0x2b0,0,5,1300000727ffffff,2353
0x165,0,8,0df87f000000078d,189
0x350,0,8,0520d4797b0000f3,1277
0x153,0,8,008010ff00ff70fe,1149
0x1f1,0,8,0000000000000000,229
0x220,0,8,ef03fa030c003810,244
0x4f2,0,8,00009038000000be,920
0x316,0,8,0521b20a211a007f,209
0x81,0,8,7f846000000000db,976
0x370,0,8,ff200080ff0000ec,760
0x440,0,8,fff00000ff9c0900,755
0x4b0,0,8,0000000000000000,1015
0x2b0,0,5,15000007b8ffffff,2200
0x165,0,8,0de87f0000000892,208
0x153,0,8,008010ff00ff800e,2627
0x220,0,8,ef03fa0309003a10,207
0x4f0,0,8,00007e0000ced204,1226
0x316,0,8,0521b20a211a007f,284
0x260,0,8,05210030ff935f07,247
0x18f,0,8,0029210000450000,243
0x80,0,8,0017b20a211a214c,233
0x2a0,0,8,0200609ddb0cba02,496
0x43f,0,8,105060ff4b980900,746
0x2c0,1,0,ffffffffffffffff,864
0x164,0,8,0008000000000b03,778
0x2b0,0,5,15000007a9ffffff,2092
0x165,0,8,0df87f0000000983,220
0x2c0,0,8,3d00000000000000,559
0x350,0,8,0520e4797b0000c3,795
0x43,0,8,0100000000000000,501
0x1f1,0,8,0000000000000000,894
0x43f,0,8,105060ff4b940900,1579
0x370,0,8,ff200080ff000064,225
0x316,0,8,0521b20a211a007f,851
0x80,0,8,0017b20a211a213d,719
0x329,0,8,0fa77f8c112e0010,742
0x4b0,0,8,0000000000000000,763
0x545,0,8,d810008a36003b00,877
0x2b0,0,5,150000079affffff,1547
0x165,0,8,0de87f0000000a90,209
0x153,0,8,008010ff00ffa02e,2365
0x220,0,8,eb03fa030c003a10,202
0x43f,0,8,105060ff4b940900,1778
0x81,0,8,7f846000000000ae,1034
0x2a0,0,8,c200609ddb0cba02,995
0x545,0,8,d810008a36003500,744
0x164,0,8,0008000000000d05,721
0x2b0,0,5,16000007bbffffff,2320
0x165,0,8,0df87f0000000b81,225
0x350,0,8,0520f4797b0000d3,1359
0x153,0,8,008010ff00ffb03e,918
0x220,0,8,eb03f90309003f10,501
0x587,0,8,0000000000000008,1014
0x316,0,8,0521e00a211a007f,463
0x18f,0,8,0029210000450000,1012
0x370,0,8,ff200080ff0000ec,749
0x545,0,8,d810008b37003600,1013
0x164,0,8,0008000000000e06,681
0x5a0,0,8,0000000000000000,928
0x2b0,0,5,16000007ccffffff,1458
0x165,0,8,0df87f0000000c86,221
0x153,0,8,008010ff00ffc04e,2199
0x220,0,8,ec03fe0309003f10,202
0x370,0,8,ff200080ff0000ec,35708
0x59b,0,8,00000000000000c4,2060
0x1f1,1,0,ffffffffffffffff,1300
0x165,0,8,0de87f000000009a,505
0x153,0,8,008010ff00ff109e,2109
0x220,0,8,f103fd030c003510,205
0x4f0,0,8,0000860000ced204,1937
0x316,0,8,0521c00a211a007f,197
0x329,0,8,85a77f8c112e0010,229
0x81,0,8,7f84600000000044,497
0x2a0,0,8,0200609ddb0cba02,727
0x440,0,8,ff000000ff9c0900,745
0x545,0,8,d818008b36003900,1026
0x220,1,0,ffffffffffffffff,2262
0x220,0,8,f103fd030c003510,227
0x165,0,8,0de87f000000019b,239
0x350,0,8,052024797b000003,1292
0x153,0,8,008010ff00ff20ae,427
0x220,0,8,f003fe030c003510,503
0x4f2,0,8,0000a038000000c3,1721
0x43f,0,8,105060ff4b980900,310
0x81,0,8,7f84600000000035,1020
0x370,0,8,ff200080ff000064,1045
0x164,0,8,000800000000040c,1071
0x2b0,0,5,1500000712ffffff,2683
0x165,0,8,0df87f0000000288,235
0x2c0,1,0,ffffffffffffffff,88
0x2c0,0,8,3d00000000000000,274
0x153,0,8,008010ff00ff30be,1340
0x4f0,0,8,0000880000ced204,2255
0x43f,0,8,105060ff4b980900,280
0x370,0,8,ff200080ff000028,248
0x2a0,0,8,c200609ddb0cba02,236
0x80,0,8,0017c00a201a21c6,490
0x329,0,8,85a77f8c112f0010,990
0x4b1,0,8,0001000000000001,812
0x2b0,0,5,1500000703ffffff,2949
0x165,0,8,0df87f0000000389,203
0x5f0,0,2,0000ffffffffffff,134
0x2c0,0,8,3d00000000000000,307
0x4b0,0,8,0000000000000000,361
0x153,0,8,008010ff00ff40ce,882
0x43f,0,8,105060ff4b940900,2674
0x370,0,8,ff200080ff0000ec,211
0x260,0,8,05210030ff935f34,233
0x2a0,0,8,6200609ddb0cba02,241
0x81,0,8,7f84600000000017,497
0x382,0,8,40fe0f0000000000,1005
0x164,0,8,000800000000060e,772
0x2b0,0,5,1600000744ffffff,2734
0x165,0,8,0df87f000000048e,210
0x4b1,1,0,ffffffffffffffff,737
0x4b1,0,8,0001000000000001,260
0x153,0,8,008010ff00ff50de,557
0x4f0,0,8,00008a0000ced204,2365
0x316,0,8,0520e00a211a007f,305
0x260,0,8,05210030ff935f07,239
0x18f,0,8,0029210000450000,244
0x81,0,8,7f84600000000008,493
0x370,0,8,ff200080ff0000a0,984
0x4b1,0,8,0001000000000001,746
0x2b0,0,5,1400000775ffffff,2974
0x165,0,8,0de87f000000059f,209
0x5a0,1,0,ffffffffffffffff,1021
0x5a0,0,8,0000000000000000,243
0x153,0,8,008010ff00ff60ee,240
0x1f1,0,8,0000000000000000,254
0x220,0,8,ed03000409003a10,227
0x350,0,8,052044797b000063,238
0x587,0,8,0000000000000009,1522
0x4f2,0,8,0000a038000000c5,214
0x43f,0,8,105060ff4b980900,237
0x316,0,8,0520e00a211a007f,240
0x2a0,0,8,a200609ddb0cba02,246
0x50,0,4,00820000ffffffff,172
0x80,0,8,0017e00a201a2179,243
0x81,0,8,7f846000000000f9,252
0x18f,0,8,0029210000450000,243
0x260,0,8,05210030ff935f16,242
0x329,0,8,85a77f8c112f0010,236
0x382,0,8,40fe0f0000000004,496
0x440,0,8,ff500000ffa00900,244
0x164,0,8,0008000000000800,514
0xa0,0,8,4b76c00a00250002,590
0xa1,0,8,8086808027000000,229
0x2b0,0,5,1600000766ffffff,1730
0x165,0,8,0df87f000000068c,211
0x153,0,8,008010ff00ff70fe,1344
0x220,0,8,ed0306040c003a10,223
0x5a2,1,0,ffffffffffffffff,95
0x5a2,0,4,2500a501ffffffff,170
0x4f0,0,8,00008c0000ced204,2105
0x43f,0,8,105060ff4ba00900,280
0x370,0,8,ff200080ff000028,245
0x2b0,0,5,14000007dfffffff,90770
0x165,0,8,0fe87f0000000f97,240
0x1f1,0,8,0000000000000000,966
0x587,0,8,000000000000000a,2938
0x4f2,0,8,0000b038000000ca,222
0x43f,0,8,105060ff4ba00900,250
0x316,0,8,0521b00a211a007f,484
0x18f,0,8,0029210000450000,1001
0x382,0,8,40fe0f0000000008,736
0x164,0,8,000800000000020a,769
0xa0,0,8,4b76c00a00250002,1050
0x2b0,0,5,1600000700ffffff,1718
0x165,0,8,0fd87f00000000a8,229
0x153,0,8,008010ff00ff20ae,541
0x4f0,0,8,0000960000ced204,3432
0x316,0,8,0521b00a211a007f,297
0x18f,0,8,0029210000450000,256
0x260,0,8,05210030ff936302,226
0x80,0,8,0017b00a211a21e4,238
0x2a0,0,8,0200609ddb0cba02,872
0x43f,0,8,105060ff4b9c0900,741
0x545,0,8,d80f008b35003a00,1008
0x2b0,0,5,1500000721ffffff,2392
0x165,0,8,10d87f00000001b6,196
0x153,0,8,008010ff00ff30be,506
0x1f1,0,8,0000000000000000,225
0x350,0,8,0520a4797b000083,726
0x4f2,0,8,0000b038000000cb,2490
0x43f,0,8,105060ff4b980900,342
0x316,0,8,05219a0a211a007f,230
0x329,0,8,0fa77f8c112f0010,237
0x81,0,8,7f84600000000035,485
0x2a0,0,8,a200609ddb0cba02,838
0x440,0,8,ff500000ff980900,746
0x545,0,8,d80f008b35003a00,758
0x2b0,0,5,1400000702ffffff,2308
0x165,0,8,10d87f00000002b5,205
0x153,0,8,008010ff00ff40ce,418
0x220,0,8,ec03fc0309003a10,224
0x43f,0,8,105060ff4b940900,3672
0x316,0,8,05219a0a211a007f,205
0x260,0,8,05210030ff936320,230
0x80,0,8,00179a0a211a2146,244
0x81,0,8,7f84600000000026,227
0x18f,0,8,0029210000450000,244
0x1f1,0,8,0000000000000000,604
0x4b1,0,8,0001000000000001,999
0x545,0,8,d80f008b35003a00,738
0x690,0,8,03000120a0003008,800
0x5e4,0,3,000200ffffffffff,1267
0x165,0,8,10d87f00000003b4,215
0x220,0,8,ee03fe030c003a10,947
0x4f2,0,8,0000c038000000cc,3228
0x43f,0,8,105060ff4b900900,217
0x370,0,8,ff200080ff0000ec,240
0x316,0,8,05219a0a211a007f,241
0x81,0,8,7f84600000000017,675
0x2a0,0,8,6200609ddb0cba02,864
0x382,0,8,40fe0f0000000000,738
0x164,0,8,000800000000060e,784
0x2b0,0,5,1300000714ffffff,2179
0x165,0,8,11d87f00000004b2,211
0x153,0,8,008010ff00ff60ee,236
0x4f0,0,8,00009a0000ced204,3796
0x316,0,8,0523900a221a007f,215
0x329,0,8,40a77f8c112f0010,242
0x80,0,8,0017900a231a2298,254
0x81,0,8,7f84600000000008,244
0x260,0,8,05220030ff93670d,498
0x2c0,1,0,ffffffffffffffff,1186
0x510,0,8,0000000000000000,1089
0x2b0,0,5,1500000765ffffff,2433
0x165,0,8,11c87f00000005a3,208
0x153,0,8,008010ff00ff70fe,241
0x220,0,8,ee03f7030c003a10,491
0x4f2,0,8,0000c038000000cd,3240
0x43f,0,8,105060ff4b880900,295
0x316,0,8,0523aa0a221a007f,228
0x2a0,0,8,a200609ddb0cba02,234
0x80,0,8,0017aa0a231a22d9,232
0x18f,0,8,0029220000450000,500
0x370,0,8,ff200080ff000064,730
0x4b0,0,8,0000000000000000,764
0x545,0,8,d80f008a46004600,863
0x2b0,0,5,1600000766ffffff,2100
0x165,0,8,12d87f00000006b3,220
0x153,0,8,008010ff00ff800e,259
0x4f0,0,8,00009c0000ced204,3790
0x43f,0,8,105060ff4b840900,322
0x316,0,8,0523aa0a221a007f,241
0x2a0,0,8,c200609ddb0cba02,237
0x80,0,8,0017aa0a231a22ca,232
0x260,0,8,05220030ff93672b,739
0x440,0,8,ffa00000ff840900,733
0x260,0,8,05170030018a5d0b,70916
0x164,1,0,ffffffffffffffff,1868
0x153,0,8,008010ff00ff60ee,1053
0x1f1,0,8,0000000000000000,1044
0x0,0,8,0000000000000000,751
0x0,0,8,0000000000000000,990
0x0,0,8,0000000000000000,1508
0x0,0,8,0000000000000000,3004
0x0,0,8,0000000000000000,1413
0x0,0,8,0000000000000000,493
0x0,0,8,0000000000000000,506
0x0,0,8,0000000000000000,347
0x153,0,8,008010ff00ff70fe,254
0x0,0,8,0000000000000000,243
0x50,0,4,00000000ffffffff,182
0x0,0,8,0000000000000000,244
0x0,0,8,0000000000000000,518
0xa0,0,8,4186bc0900240002,772
0x382,0,8,40fe0f000000000c,1031
0x0,0,8,0000000000000000,775
0x4b0,0,8,0000000000000000,786
0x0,0,8,0000000000000000,788
0x81,0,8,408487000000007a,774
0x0,0,8,0000000000000000,778
0x260,0,8,05170030018a5d29,749
0x0,0,8,0000000000000000,2208
0x0,0,8,0000000000000000,2013
0x350,0,8,0520745f86000088,1109
0x370,0,8,ff200080ff0000ec,493
0x0,0,8,0000000000000000,242
0x43f,0,8,004060ff73640900,241
0x0,0,8,0000000000000000,244
0x440,0,8,fff00000ff640900,252
0x0,0,8,0000000000000000,784
0x164,0,8,0008000000000a02,768
0x81,0,8,408487000000006b,1064
0x0,0,8,0000000000000000,728
0x260,0,8,05170030018a6331,779
0x0,0,8,0000000000000000,5738
0x316,0,8,05199a091911007f,777
0x80,0,8,00179a09191119ac,542
0x0,0,8,0000000000000000,1263
0x260,0,8,05190030018a6302,754
0x2a0,0,8,0200879dbc0cb702,498
0x2b0,0,5,36ff0007b9ffffff,471
0x0,0,8,0000000000000000,735
0x153,0,8,008010ff00ffa02e,732
0x0,0,8,0000000000000000,758
0x440,0,8,ff500000ff540900,1744
0x4b0,0,8,0000000000000000,864
0x4b1,0,8,0000010000000001,542
0x4b0,0,8,0000000000000000,1014
0x80,0,8,00179409191119fd,994
0x0,0,8,0000000000000000,774
0x18f,0,8,003f1900003f0000,752
0x2a0,0,8,a200879dbc0cb702,980
0x0,0,8,0000000000000000,245
0x316,0,8,051994091911007f,687
0x220,0,8,c303f10309003d10,994
0x0,0,8,0000000000000000,739
0x0,0,8,0000000000000000,1006
0x0,0,8,0000000000000000,494
0x0,0,8,0000000000000000,841
0x0,0,8,0000000000000000,1027
0x0,0,8,0000000000000000,504
0x164,0,8,0008000000000d05,756
0x0,0,8,0000000000000000,739
0x0,0,8,0000000000000000,992
0x260,0,8,0519003001896321,807
0x0,0,8,0000000000000000,280
0x2a0,0,8,c200879dbc0cb702,273
0x0,0,8,0000000000000000,273
0x2b0,0,5,39ff00076bffffff,211
0x0,0,8,0000000000000000,261
0x316,0,8,051994091911007f,255
0x0,0,8,0000000000000000,267
0x153,0,8,008010ff00ffc04e,258
0x0,0,8,0000000000000000,252
0x1f1,0,8,0000000000000000,299
0x0,0,8,0000000000000000,237
0x220,0,8,c103ee030c003d10,258
0x0,0,8,0000000000000000,255
0x329,0,8,40be808c112c0010,284
0x0,0,8,0000000000000000,252
0x350,0,8,0520945f86000068,261
0x43f,0,8,004060ff73500900,1053
0x440,0,8,fff00000ff4c0900,534
0x510,0,8,0000000000000000,524
0x0,0,8,0000000000000000,754
0x4b0,0,8,0000000000000000,268
0x0,0,8,0000000000000000,258
0x164,0,8,0008000000000e06,272
0x0,0,8,0000000000000000,277
0x80,0,8,00179409191119df,242
0x220,0,8,bd03f40309003d10,27175
0x440,0,8,ffa00000ff440900,2126
0x0,0,8,0000000000000000,879
0x545,0,8,d80d008938003800,758
0x0,0,8,0000000000000000,1300
0x0,0,8,0000000000000000,440
0x81,0,8,40848700000000f2,816
0x0,0,8,0000000000000000,927
0x0,0,8,0000000000000000,1105
0x0,0,8,0000000000000000,1986
0x0,0,8,0000000000000000,509
0x0,0,8,0000000000000000,497
0x0,0,8,0000000000000000,509
0x440,0,8,fff00000ff400900,2662
0x4b0,0,8,0000000000000000,571
0x164,0,8,000800000000020a,567
0x80,0,8,0017d40918111873,456
0x165,0,8,0008800000000088,1006
0x18f,0,8,003f1800003f0000,499
0x0,0,8,0000000000000000,250
0x2a0,0,8,6200879dbc0cb702,760
0x316,0,8,0518d4091811007f,971
0x0,0,8,0000000000000000,766
0x329,0,8,40be808c112d0010,772
0x0,0,8,0000000000000000,796
0x370,0,8,ff200080ff0000a0,788
0x0,0,8,0000000000000000,758
0x220,0,8,bd0305040c003d10,879
0x165,0,8,12d87f0000000db8,742
0x350,0,8,052004797b000023,1455
0x4f2,0,8,0000d038000000d1,2653
0x43f,0,8,105060ff4b880900,241
0x316,0,8,0521c00a211a007f,234
0x18f,0,8,0029210000450000,257
0x80,0,8,0017c00a211a2101,231
0x329,0,8,85a77f8c112f0010,999
0x440,0,8,ff500000ff880900,785
0x545,0,8,d817008935003600,762
0x153,0,8,008010ff00ff109e,2061
0x220,0,8,ed03fc0309003810,207
0x165,0,8,11e87f0000000e88,272
0x4f0,0,8,0000a40000ced204,4102
0x43f,0,8,105060ff4b880900,266
0x316,0,8,0521d40a211a007f,237
0x2a0,0,8,c200609ddb0cba02,241
0x80,0,8,0017d40a211a21a2,232
0x81,0,8,7f84600000000062,236
0x18f,0,8,0029210000450000,248
0x370,0,8,ff200080ff000028,744
0x164,0,8,0008000000000109,768
0x153,0,8,008010ff00ff20ae,2554
0x1f1,0,8,0000000000000000,251
0x220,0,8,ed03f9030c003810,230
0x2b0,0,5,15000007cfffffff,442
0x350,0,8,052014797b000033,1297
0x4f2,0,8,0000d038000000d2,2465
0x316,0,8,0521d40a211a007f,209
0x18f,0,8,0029210000450000,241
0x260,0,8,05210030ff935f34,236
0x81,0,8,7f84600000000053,488
0x370,0,8,ff200080ff0000ec,724
0x440,0,8,fff00000ff8c0900,755
0x545,0,8,d817008b34003500,754
0x153,0,8,008010ff00ff30be,1991
0x220,0,8,eb03ff030c003d10,212
0x2b0,0,5,1400000720ffffff,351
0x4b1,0,8,0001000000000001,867
0x4f0,0,8,0000a60000ced204,3367
0x4b1,0,8,0001000000000001,275
0x164,0,8,000800000000030b,244
0x316,0,8,0521d40a211a007f,236
0x329,0,8,d7a77f8c112f0010,236
0x80,0,8,0017d40a211a2184,485
0x2a0,0,8,0200609ddb0cba02,751
0x440,0,8,ff000000ff900900,749
0x153,0,8,008010ff00ff40ce,2364
0x1f1,0,8,0000000000000000,221
0x220,0,8,ea0307040c003f10,242
0x165,0,8,10e87f0000000186,429
0x5a0,0,8,0000000000000000,899
0x4b0,0,8,0000000000000000,3256
0x164,0,8,000800000000040c,220
0x2a0,0,8,a200609ddb0cba02,231
0x260,0,8,05210030ff935f16,242
0x80,0,8,0017ea0a211a2105,237
0x18f,0,8,0029210000450000,508
0x370,0,8,ff200080ff000064,760
0x4f2,0,8,0000d038000000d3,1051
0x153,0,8,008010ff00ff50de,1897
0x220,0,8,eb0306040c004110,228
0x165,0,8,0fe87f000000029a,776
0x5a2,1,0,ffffffffffffffff,1067
0x4f0,0,8,0000a80000ced204,3016
0x4b1,0,8,0001000000000001,246
0x153,0,8,008010ff00ffd05e,80300
0x2b0,0,5,16000007aaffffff,1407
0x4b1,0,8,0001000000000001,3623
0x164,0,8,0008000000000d05,242
0x5a0,1,0,ffffffffffffffff,92
0x4f0,0,8,0000b00000ced204,253
0x316,0,8,0521e40a211a007f,522
0x18f,0,8,0029210000450000,1028
0x370,0,8,ff200080ff000028,759
0x5a0,0,8,0000000000000000,1061
0x153,0,8,008010ff00ffe06e,1298
0x2b0,0,5,16000007bbffffff,1487
0x165,0,8,0ee87f0000000b92,215
0x350,0,8,052074797b000053,1424
0x5a2,0,4,2500a501ffffffff,865
0x4b0,0,8,0000000000000000,1073
0x164,0,8,0008000000000e06,219
0x5a2,1,0,ffffffffffffffff,290
0x329,0,8,40a77f8c112e0010,672
0x18f,0,8,0029210000450000,744
0x382,0,8,40fe0f0000000000,989
0x4f2,0,8,0000e038000000d8,747
0x153,0,8,008010ff00ff008e,1404
0x220,0,8,eb03fd0309004110,212
0x2b0,0,5,16000007ccffffff,1351
0x165,0,8,0ed87f0000000ca5,214
0x4b1,0,8,0001000000000001,3209
0x164,0,8,0008000000000f07,219
0x4f0,0,8,0000b20000ced204,388
0x316,0,8,0521d40a211a007f,323
0x153,1,0,ffffffffffffffff,78
0x80,0,8,0017d40a211a21c0,496
0x18f,0,8,0029210000450000,752
0x370,0,8,ff200080ff0000a0,989
0x545,0,8,d80f008b36003600,742
0x153,0,8,008010ff00ff109e,1050
0x220,0,8,ec03fd030c004110,481
0x2b0,0,5,14000007fdffffff,1171
0x350,0,8,052084797b0000a3,1671
