ID,RemoteFrame,DLC,Payload,TimeInterval
0x2b0,0,5,1600000722,1739901105.421464
0x165,0,8,0ee87f000000029b,1739901105.4217353
0x1f1,0,8,0000000000000000,1739901105.4231899
0x1f1,1,0,,1739901105.4246964
0x43f,0,8,105060ff4b840900,1739901105.426345
0x316,0,8,0522c60a221a007f,1739901105.4279168
0x164,0,8,000800000000060e,1739901105.4293818
0x165,0,8,0ee87f000000039a,1739901105.4331594
0x220,1,0,,1739901105.4364839
0x4f2,0,8,0000703800000084,1739901105.4373238
0x81,0,8,7f84600000000017,1739901105.4386883
0x440,0,8,fff00000ff880900,1739901105.440686
0x2b0,0,5,1400000764,1739901105.444178
0x165,0,8,0ef87f000000048d,1739901105.444426
0x220,0,8,ea03050409003810,1739901105.446051
0x2c0,1,0,,1739901105.4480805
0x260,0,8,05220030ff93650f,1739901105.4493985
0x370,0,8,ff200080ff0000a0,1739901105.451011
0x545,0,8,d817008c3e004100,1739901105.4523628
0x2c0,0,8,3d00000000000000,1739901105.4551938
0x220,0,8,ec03020409003810,1739901105.4569623
0x4b0,0,8,0000000000000000,1739901105.4600866
0x18f,0,8,0029220000450000,1739901105.4619694
0x164,0,8,0008000000000901,1739901105.4640994
0x2b0,0,5,1600000766,1739901105.4670544
0x4f0,0,8,00000c0000ced204,1739901105.4717364
0x4b1,1,0,,1739901105.4718742
0x18f,0,8,0029220000450000,1739901105.4743702
0x2b0,0,5,1500000747,1739901105.4788554
0x153,0,8,008010ff00ff20ae,1739901105.4800022
0x587,0,8,0000000000000007,1739901105.4832673
0x2a0,0,8,6200609ddb0cba02,1739901105.4840508
0x382,0,8,40fe0f0000000008,1739901105.4859562
0x545,0,8,d817008a3a003d00,1739901105.4874067
0x2b0,0,5,15000007b8,1739901105.4905524
0x4f0,0,8,00000e0000ced204,1739901105.4953797
0x260,0,8,05220030ff936301,1739901105.49619
0x4b0,0,8,0000000000000000,1739901105.4990914
0x2b0,0,5,15000007a9,1739901105.5030406
0x4f2,0,8,0000703800000087,1739901105.5079536
0x43f,0,8,105060ff4b7c0900,1739901105.5086477
0x316,0,8,0521cc0a221a007f,1739901105.5116456
0x2b0,0,5,16000007aa,1739901105.5156963
0x43f,0,8,105060ff4b7c0900,1739901105.5206988
0x2a0,0,8,c200609ddb0cba02,1739901105.5209684
0x370,0,8,ff200080ff000028,1739901105.5231566
0x153,0,8,008010ff00ff901e,1739901105.9053357
0x350,0,8,052004797b000023,1739901105.9080157
0x164,0,8,0008000000000008,1739901105.9083946
0x4b1,0,8,0001000000000001,1739901105.9104528
0x164,0,8,0008000000000109,1739901105.9106889
0x18f,0,8,0029200000450000,1739901105.911984
0x382,0,8,40fe0f0000000004,1739901105.9130104
0x545,0,8,d817008c32003100,1739901105.9141536
0x153,0,8,008010ff00ffa02e,1739901105.9158416
0x165,0,8,10e87f0000000e89,1739901105.9170928
0x1f1,1,0,,1739901105.9189744
0x4b0,0,8,0000000000000000,1739901105.9209573
0x164,0,8,000800000000020a,1739901105.9212034
0x2a0,0,8,c200609ddb0cba02,1739901105.9217312
0x316,0,8,0520ea0a201a007f,1739901105.9230378
0x4f0,0,8,0000240000ced204,1739901105.9240887
0x153,0,8,008010ff00ffb03e,1739901105.9262877
0x220,0,8,eb03030409003410,1739901105.9265292
0x2b0,0,5,16000007ff,1739901105.9277778
0x350,0,8,052014797b000033,1739901105.9291644
0x220,0,8,eb03030409003410,1739901105.930081
0x4b1,0,8,0001000000000001,1739901105.9314463
0x260,0,8,05210030ff936131,1739901105.9324584
0x2a0,0,8,6200609ddb0cba02,1739901105.9336834
0x43f,0,8,105060ff4ba40900,1739901105.9347253
0x59b,0,8,00000000000000c4,1739901105.9357755
0x1f1,0,8,0000000000000000,1739901105.9369953
0x165,0,8,10e87f0000000087,1739901105.93813
0x2c0,1,0,,1739901105.940631
0x2c0,0,8,3d00000000000000,1739901105.9408915
0x4b0,0,8,0000000000000000,1739901105.9418564
0x43f,0,8,105060ff4ba40900,1739901105.9426277
0x18f,0,8,0029210000450000,1739901105.9436507
0x370,0,8,ff200080ff0000a0,1739901105.9446714
0x153,0,8,008010ff00ffd05e,1739901105.947221
0x220,0,8,ed0301040c003210,1739901105.9474611
0x2b0,0,5,1500000721,1739901105.9484708
0x350,0,8,052024797b000003,1739901105.950181
0x4b0,1,0,,1739901105.9514468
0x4b1,0,8,0001000000000001,1739901105.9523208
0x43f,0,8,105060ff4ba80900,1739901105.9530993
0x18f,0,8,0029210000450000,1739901105.9543839
0x382,0,8,40fe0f000000000c,1739901105.955423
0x153,0,8,008010ff00ffe06e,1739901105.957582
0x1f1,0,8,0000000000000000,1739901105.9578316
0x2b0,0,5,1600000722,1739901105.9589436
0x4b1,1,0,,1739901105.9621854
0x4b1,0,8,0001000000000001,1739901105.9624457
0x4b0,0,8,0000000000000000,1739901105.962712
0x4f0,0,8,0000280000ced204,1739901105.963248
0x80,0,8,0017bc0a211a2106,1739901105.9643154
0x440,0,8,ffa00000ffac0900,1739901105.9658895
0x153,0,8,008010ff00ff008e,1739901105.967913
0x220,0,8,f003fd030c003810,1739901105.9681437
0x5f0,0,2,0000,1739901105.9691336
0x350,0,8,052034797b000013,1739901105.9710572
0x4b1,0,8,0001000000000001,1739901105.972984
0x164,0,8,000800000000070f,1739901105.9732425
0x5a0,0,8,0000000000000000,1739901105.9736292
0x18f,0,8,0029200000450000,1739901105.9747338
0x316,0,8,0520c40a201a007f,1739901105.9757783
0x4f2,0,8,0000a03800000094,1739901105.9768295
0x153,0,8,008010ff00ff109e,1739901105.9784422
0x2b0,0,5,1400000764,1739901105.9802356
0x4b0,0,8,0000000000000000,1739901105.9838247
0x164,0,8,0008000000000800,1739901105.9840705
0x4f0,0,8,00002a0000ced204,1739901105.984337
0x5a2,1,0,,1739901105.9844458
0x260,0,8,05200030ff935d0a,1739901105.9851496
0x316,0,8,0520c40a201a007f,1739901105.9864554
0x440,0,8,ff000000ffa00900,1739901105.9874883
0x153,0,8,008010ff00ff20ae,1739901105.9891045
0x2b0,0,5,1500000765,1739901105.990702
0x165,0,8,10d87f00000005b2,1739901105.990929
0x350,0,8,052044797b000063,1739901105.9924788
0x4b1,0,8,0001000000000001,1739901105.9941704
0x164,0,8,0008000000000901,1739901105.994435
0x43f,0,8,105060ff4ba00900,1739901105.9952915
0x81,0,8,7f846000000000f9,1739901105.9963722
0x316,0,8,0520e40a201a007f,1739901105.997393
0x545,0,8,d817008b30003300,1739901105.998683
0x1f1,0,8,0000000000000000,1739901105.9997542
0x2b0,0,5,1600000766,1739901106.0011535
0x4b0,0,8,0000000000000000,1739901106.0045893
0x164,0,8,0008000000000a02,1739901106.004822
0x4f0,0,8,00002c0000ced204,1739901106.005291
0x43f,0,8,105060ff4ba40900,1739901106.0057507
0x2a0,0,8,c200609ddb0cba02,1739901106.0062416
0x164,0,8,0008000000000a02,1739901106.0074074
0xa1,0,8,8086808027000000,1739901106.0084393
0x153,0,8,008010ff00ff40ce,1739901106.0098796
0x2b0,0,5,1400000757,1739901106.0120823
0x350,0,8,052054797b000073,1739901106.0138144
0x4b1,0,8,0001000000000001,1739901106.0154274
0x43f,0,8,105060ff4b9c0900,1739901106.2397149
0x5e4,0,3,000200,1739901106.2435062
0x165,0,8,10e87f0000000d8a,1739901106.2437387
0x4b1,0,8,0001000000000001,1739901106.2450807
0x4b0,1,0,,1739901106.2466283
0x4f2,0,8,0000d038000000a1,1739901106.2477589
0x43f,0,8,105060ff4b980900,1739901106.2481794
0x80,0,8,0017a60a201a20e1,1739901106.249449
0x153,0,8,008010ff00ffc04e,1739901106.250482
0x545,0,8,d80f008a32003300,1739901106.251777
0x2b0,0,5,14000007ce,1739901106.254128
0x165,0,8,11d87f0000000eb8,1739901106.2543378
0x4b0,0,8,0000000000000000,1739901106.2555964
0x4b1,1,0,,1739901106.257535
0x4f0,0,8,0000440000ced204,1739901106.258367
0x18f,0,8,0029200000450000,1739901106.2593925
0x2a0,0,8,c200609ddb0cba02,1739901106.2604103
0x440,0,8,ffa00000ff980900,1739901106.2617009
0x2b0,0,5,15000007cf,1739901106.264601
0x165,0,8,11e87f0000000f89,1739901106.264832
0x4b1,0,8,0001000000000001,1739901106.265954
0x5a0,1,0,,1739901106.26827
0x5a0,0,8,0000000000000000,1739901106.2685392
0x316,0,8,0520cc0a201a007f,1739901106.2691007
0x81,0,8,7f84600000000053,1739901106.2701411
0x382,0,8,40fe0f0000000008,1739901106.2712476
0x43f,0,8,105060ff4b980900,1739901106.2723026
0x2b0,0,5,1600000700,1739901106.2752867
0x165,0,8,10d87f00000000b7,1739901106.2754366
0x4b0,0,8,0000000000000000,1739901106.2764502
0x164,0,8,000800000000040c,1739901106.276695
0x5a2,1,0,,1739901106.2790718
0x4f0,0,8,0000460000ced204,1739901106.279327
0x329,0,8,85a77f8c112f0010,1739901106.2800145
0x260,0,8,05200030ff936105,1739901106.281051
0x220,0,8,eb03f90309003d10,1739901106.2820773
0x2c0,0,8,3d00000000000000,1739901106.2849975
0x2b0,0,5,1500000721,1739901106.2856507
0x165,0,8,10e87f0000000186,1739901106.2858393
0x4b1,0,8,0001000000000001,1739901106.2867565
0x42,0,8,ff00ffff00000000,1739901106.2876887
0x153,1,0,,1739901106.2898393
0x153,0,8,008010ff00ff008e,1739901106.2900906
0x316,0,8,0520cc0a201a007f,1739901106.2908688
0x81,0,8,7f84600000000035,1739901106.2918968
0x2a0,0,8,a200609ddb0cba02,1739901106.2929368
0x4f2,0,8,0000d038000000a3,1739901106.2939723
0x2b0,0,5,1600000722,1739901106.2961636
0x165,0,8,10d87f00000002b5,1739901106.2963436
0x4b0,0,8,0000000000000000,1739901106.2971802
0x4f0,0,8,0000480000ced204,1739901106.3001928
0x43f,0,8,105060ff4b9c0900,1739901106.300642
0x164,1,0,,1739901106.3007383
0x81,0,8,7f84600000000026,1739901106.3015366
0x260,0,8,05210030ff936122,1739901106.3028367
0x370,0,8,ff200080ff000028,1739901106.3038552
0x2b0,0,5,1400000713,1739901106.3065853
0x165,0,8,10e87f0000000384,1739901106.3067594
0x4b1,0,8,0001000000000001,1739901106.307495
0x350,0,8,052034797b000013,1739901106.308239
0x587,0,8,000000000000000d,1739901106.310561
0x4f2,0,8,0000d038000000a4,1739901106.3107913
0x260,0,8,05210030ff936131,1739901106.311298
